Player,Country,Start,End,Matches,Innings,Overs,Maidens,Runs,Wickets,Average,Economy,StrikeRate,BestBowlingInnings,FourWickets,FiveWickets
S Kamate,Mali,2022,2024,15,6,11,0,102,3,34,9.272727272727273,22,3/12,0,0
SS Kang,United Arab Emirates,2024,2024,3,3,10,1,43,3,14.333333333333334,4.3,20,2/20,0,0
LP Kasturiarachchige,Aut,2021,2021,5,5,16,0,130,3,43.333333333333336,8.125,32,2/18,0,0
E Katchay,Canada,2008,2008,4,4,10,0,71,3,23.666666666666668,7.1,20,1/18,0,0
MJM Kavana,COK,2024,2024,4,2,4.4,0,43,3,14.333333333333334,9.214285714285714,9.333333333333334,2/42,0,0
Kawsar Khan,BRA,2024,2024,1,1,4,0,32,3,10.666666666666666,8,8,3/32,0,0
SKW Kelly,BER,2008,2008,3,3,7,0,50,3,16.666666666666668,7.142857142857143,14,2/18,0,0
P Kerai,Kenya,2019,2019,6,5,11,0,82,3,27.333333333333332,7.454545454545454,22,3/15,0,0
Khaibar Deldar,HUN,2021,2022,15,4,10,0,106,3,35.333333333333336,10.6,20,1/17,0,0
Khushdil Shah,Pakistan,2019,2023,27,4,8,0,39,3,13,4.875,16,3/13,0,0
J Kila,Papau New Guinea,2019,2022,16,9,17,0,99,3,33,5.823529411764706,34,1/5,0,0
AC Kose,TKY,2019,2019,4,2,8,0,116,3,38.666666666666664,14.5,16,2/62,0,0
ML Kostic,SRB,2022,2022,9,5,11.5,0,151,3,50.333333333333336,12.76056338028169,23.666666666666668,1/23,0,0
DS Kulkarni,India,2016,2016,2,2,8,0,55,3,18.333333333333332,6.875,16,2/23,0,0
Lakshit Gupta,CAM,2023,2024,24,6,13,1,114,3,38,8.76923076923077,26,1/19,0,0
DO Leicher,Namibia,2022,2024,13,7,12,0,116,3,38.666666666666664,9.666666666666666,24,1/4,0,0
NCK Liyanage,MAS,2019,2019,6,5,14,0,100,3,33.333333333333336,7.142857142857143,28,1/19,0,0
DL Maddy,England,2007,2007,4,2,3,0,26,3,8.666666666666666,8.666666666666666,6,2/6,0,0
B Mahesh,CYP,2024,2024,6,5,14,0,112,3,37.333333333333336,8,28,1/21,0,0
SI Mahmood,England,2006,2009,4,4,14,0,155,3,51.666666666666664,11.071428571428571,28,1/31,0,0
V Manakitoga,Fiji,2023,2023,2,2,7,0,57,3,19,8.142857142857142,14,2/29,0,0
MSS Mandy,Chile,2019,2019,4,3,8,0,43,3,14.333333333333334,5.375,16,2/19,0,0
Manish Sharma,CAM,2023,2024,10,3,9,0,74,3,24.666666666666668,8.222222222222221,18,2/25,0,0
Mansoor Amjad,Pakistan,2008,2008,1,1,1,0,3,3,1,3,2,3/3,0,0
DE Martel,GUE,2022,2024,6,5,16.2,0,106,3,35.333333333333336,6.4897959183673475,32.666666666666664,1/8,0,0
Mirza Ahmed,KUW,2023,2024,3,3,8,0,57,3,19,7.125,16,2/31,0,0
T Mishra,Kenya,2007,2013,15,2,5,0,33,3,11,6.6,10,3/25,0,0
Mohammad Shamshad Khan,Sri LankaE,2022,2022,6,5,8,0,57,3,19,7.125,16,2/4,0,0
Mohammed Aslam,QAT,2024,2024,1,1,4,0,20,3,6.666666666666667,5,8,3/20,0,0
Mohammed Irshad,QAT,2023,2024,10,7,12.3,0,127,3,42.333333333333336,10.16,25,2/26,0,0
Mohsin Zaki,BHR,2023,2023,5,5,10,0,79,3,26.333333333333332,7.9,20,1/8,0,0
Muhammed Turkmen,TKY,2023,2024,6,4,10,0,73,3,24.333333333333332,7.3,20,3/7,0,0
CT Mumba,Zimbabwe,2020,2023,9,9,21,0,190,3,63.333333333333336,9.047619047619047,42,1/11,0,0
Musa Shaheen,DEN,2019,2023,21,2,3.2,0,21,3,7,6.3,6.666666666666667,3/11,0,0
Mustapha Yusuf,NGA,2021,2021,5,5,14,0,120,3,40,8.571428571428571,28,1/18,0,0
M Mwamadi,MWest Indies,2019,2022,12,4,10.2,0,76,3,25.333333333333332,7.35483870967742,20.666666666666664,2/27,0,0
Naeem Islam,BAN,2008,2013,10,6,15,0,122,3,40.666666666666664,8.133333333333333,30,2/32,0,0
JD Newton,CRT,2022,2022,4,4,13.1,0,66,3,22,5.012658227848101,26.333333333333332,1/10,0,0
W Ngowhuad,THA,2024,2024,2,2,4,1,21,3,7,5.25,8,2/13,0,0
TW Nightingale,GUE,2020,2024,30,11,22,0,168,3,56,7.636363636363637,44,2/26,0,0
K Nitish Kumar Reddy,India,2024,2024,3,3,9,0,71,3,23.666666666666668,7.888888888888889,18,2/23,0,0
VM Nyauchi,Zimbabwe,2022,2022,2,2,7,0,66,3,22,9.428571428571429,14,3/29,0,0
Omar Hussain,LES,2021,2024,9,4,8,0,72,3,24,9,16,2/28,0,0
CG Osborne,CRT,2023,2023,2,2,4,0,32,3,10.666666666666666,8,8,3/25,0,0
HC Overdijk,NED,2018,2019,4,3,8,0,72,3,24,9,16,2/23,0,0
NMS Param,SGP,2019,2023,20,5,11.3,0,79,3,26.333333333333332,6.869565217391305,23,2/24,0,0
SD Parry,England,2014,2015,5,5,16,0,138,3,46,8.625,32,2/33,0,0
Parvindar Kumar,KUW,2023,2024,11,6,14,0,116,3,38.666666666666664,8.285714285714286,28,1/20,0,0
P Murungi,UGA,2022,2023,31,5,11,0,76,3,25.333333333333332,6.909090909090909,22,2/16,0,0
N Pathan,THA,2019,2020,8,5,7.4,0,79,3,26.333333333333332,10.304347826086957,15.333333333333334,1/11,0,0
JL Pattinson,Australia,2011,2012,4,4,13,0,104,3,34.666666666666664,8,26,2/17,0,0
MDK Perera,Sri Lanka,2011,2011,3,3,10,0,72,3,24,7.2,20,3/26,0,0
R Pisal,ROM,2019,2019,1,1,3,0,4,3,1.3333333333333333,1.3333333333333333,6,3/4,0,0
Qasim Akram,Pakistan,2023,2023,3,2,3.5,0,23,3,7.666666666666667,6,7.666666666666667,2/5,0,0
Raag Kapur,Hong Kong,2019,2023,7,5,12,0,90,3,30,7.5,24,2/23,0,0
P Raho,Papau New Guinea,2016,2016,2,2,3,0,20,3,6.666666666666667,6.666666666666667,6,3/11,0,0
AM Rajpurohit,GMB,2024,2024,3,3,10.5,0,106,3,35.333333333333336,9.784615384615384,21.666666666666668,1/25,0,0
KC Ramamoorthy,INA,2022,2024,24,3,8.5,0,57,3,19,6.452830188679245,17.666666666666668,3/17,0,0
RJ Ranpura,OMA,2015,2016,3,2,6,0,32,3,10.666666666666666,5.333333333333333,12,2/17,0,0
V Ravindran,HUN,2023,2024,9,1,3.3,0,6,3,2,1.7142857142857142,7,3/6,0,0
Riaz Afridi,CZK-R,2023,2024,4,4,13.3,0,112,3,37.333333333333336,8.296296296296296,27,2/47,0,0
WJR Robertson,JER,2019,2019,6,6,18.1,1,101,3,33.666666666666664,5.559633027522936,36.333333333333336,1/7,0,0
Sabir Ali,United Arab Emirates,2022,2022,3,3,8,0,70,3,23.333333333333332,8.75,16,1/16,0,0
Bilal Safdar,NOR,2021,2022,9,3,11,0,59,3,19.666666666666668,5.363636363636363,22,3/17,0,0
Samader Shadab,GRC,2024,2024,4,3,8,0,85,3,28.333333333333332,10.625,16,2/36,0,0
Samiullah Rahmani,SWE,2023,2024,9,5,10,0,82,3,27.333333333333332,8.2,20,2/14,0,0
AJA Samuels,COK,2024,2024,6,6,16,0,134,3,44.666666666666664,8.375,32,2/23,0,0
L Sanogo,Mali,2022,2024,15,8,18,0,154,3,51.333333333333336,8.555555555555555,36,2/29,0,0
Saqlain Ali,Belg,2019,2021,6,3,8,0,58,3,19.333333333333332,7.25,16,1/12,0,0
P Sarraf,NEP,2019,2022,17,10,20,1,117,3,39,5.85,40,1/3,0,0
H Satheedevi,CRT,2024,2024,4,4,11,0,127,3,42.333333333333336,11.545454545454545,22,2/26,0,0
IP Swaney,SGP,2022,2024,5,4,5,0,72,3,24,14.4,10,2/26,0,0
M Sert,TKY,2019,2019,4,4,10,0,93,3,31,9.3,20,2/38,0,0
Shadnan Khan,Aut,2024,2024,5,5,7.3,0,37,3,12.333333333333334,4.933333333333334,15,1/5,0,0
Shahid Afridi,GER,2023,2023,7,5,12,0,126,3,42,10.5,24,2/32,0,0
A Shahzad,England,2010,2011,3,3,11,0,97,3,32.333333333333336,8.818181818181818,22,2/38,0,0
Shamsullah Ehsan,TKY,2022,2024,8,3,7,0,66,3,22,9.428571428571429,14,2/32,0,0
R Sharma,India,2012,2012,2,2,7.2,0,56,3,18.666666666666668,7.636363636363637,14.666666666666666,2/29,0,0
SPS Shikongo,Namibia,2024,2024,4,4,8,0,53,3,17.666666666666668,6.625,16,1/6,0,0
DJM Short,Australia,2018,2020,23,9,19,0,151,3,50.333333333333336,7.947368421052632,38,1/13,0,0
MM Siddique,Japan,2023,2024,3,3,7,0,34,3,11.333333333333334,4.857142857142857,14,2/17,0,0
PM Siddle,Australia,2009,2010,2,2,8,0,58,3,19.333333333333332,7.25,16,2/24,0,0
Sikander Zulfiqar,NED,2016,2019,11,7,10,0,79,3,26.333333333333332,7.9,20,1/9,0,0
KM Silva,BRA,2019,2019,3,2,3,0,18,3,6,6,6,2/1,0,0
A Simelane,South Africa,2024,2024,4,4,11,0,128,3,42.666666666666664,11.636363636363637,22,2/34,0,0
Sinan Khan,GRC,2024,2024,4,3,7,0,68,3,22.666666666666668,9.714285714285714,14,3/36,0,0
G Smith,CAY,2022,2022,3,2,8,0,54,3,18,6.75,16,2/18,0,0
Sohail Ahmad,CRT,2022,2023,9,6,10,0,135,3,45,13.5,20,2/63,0,0
Sohail Ahmed,BHR,2022,2024,33,2,6,0,22,3,7.333333333333333,3.6666666666666665,12,3/17,0,0
A Srivastav,Chile,2019,2019,4,3,8,0,73,3,24.333333333333332,9.125,16,2/28,0,0
JH Stander,Scotland,2009,2012,11,7,13.3,0,156,3,52,11.555555555555555,27,2/24,0,0
ADL Stokoe,IOM,2021,2021,4,4,12,0,67,3,22.333333333333332,5.583333333333333,24,2/15,0,0
K Subramanian,SGP,2020,2020,1,1,4,0,27,3,9,6.75,8,3/27,0,0
Suhail Sadiq,LUX,2019,2019,2,2,6,0,45,3,15,7.5,12,2/13,0,0
M Swack,CAY,2022,2022,4,4,13,0,78,3,26,6,26,2/12,0,0
Tahir Dar,BHR,2019,2019,4,4,14,0,128,3,42.666666666666664,9.142857142857142,28,2/31,0,0
Tanveer Ahmed,Hong Kong,2016,2017,5,5,13.3,0,116,3,38.666666666666664,8.592592592592593,27,2/29,0,0
S Thakur,ROM,2021,2023,6,4,12,0,102,3,34,8.5,24,2/36,0,0
Tholal Mohamed Raya,MDV,2023,2023,2,2,5,1,19,3,6.333333333333333,3.8,10,2/7,0,0
AC Thomas,South Africa,2007,2007,1,1,4,0,25,3,8.333333333333334,6.25,8,3/25,0,0
S Toutai,Samoa,2023,2023,3,3,12,0,123,3,41,10.25,24,2/36,0,0
DR Tuffey,New Zealand,2005,2010,3,3,10,0,93,3,31,9.3,20,2/16,0,0
NL Ujawe,SVN,2022,2022,4,4,9,0,59,3,19.666666666666668,6.555555555555555,18,2/12,0,0
MB van Schelven,NED,2015,2015,2,2,7,0,30,3,10,4.285714285714286,14,2/22,0,0
S Vasilakis,GRC,2024,2024,4,4,10,0,71,3,23.666666666666668,7.1,20,2/9,0,0
P Vekaria,RWN,2021,2021,8,7,21,0,157,3,52.333333333333336,7.476190476190476,42,1/15,0,0
ZXM Vukusic,CRT,2024,2024,4,3,6.3,0,73,3,24.333333333333332,11.23076923076923,13,1/17,0,0
Waji Ul Hassan,KSA,2024,2024,16,7,17,0,115,3,38.333333333333336,6.764705882352941,34,1/15,0,0
Waleed Rana,ITA,2022,2022,3,3,6.4,0,57,3,19,8.549999999999999,13.333333333333334,3/10,0,0
Waqas Ali,Belg,2019,2024,7,5,11.4,0,86,3,28.666666666666668,7.371428571428572,23.333333333333332,2/26,0,0
RR Watson,Scotland,2007,2010,10,5,10,0,92,3,30.666666666666668,9.2,20,1/4,0,0
RM West,Ireland,2009,2009,5,5,19,0,142,3,47.333333333333336,7.473684210526316,38,1/23,0,0
SG Whittingham,Scotland,2018,2018,3,3,10,0,79,3,26.333333333333332,7.9,20,2/33,0,0
K Yamamoto-Lake,Japan,2024,2024,4,3,8,0,24,3,8,3,16,2/10,0,0
KJ Young,Blz,2019,2021,9,4,13,0,109,3,36.333333333333336,8.384615384615385,26,2/37,0,0
Younis Khan,Pakistan,2006,2010,25,1,3.4,0,18,3,6,4.909090909090909,7.333333333333333,3/18,0,0
Zahid Hussain,Canada,2012,2012,3,3,9.3,0,47,3,15.666666666666666,4.947368421052631,19.000000000000004,3/16,0,0
Zahid Mahmood,Pakistan,2021,2021,1,1,4,0,40,3,13.333333333333334,10,8,3/40,0,0
Zahir Khan,Afghanistan,2023,2023,4,3,8,0,50,3,16.666666666666668,6.25,16,2/20,0,0
ZM Tribe,JER,2021,2024,21,5,9.4,0,56,3,18.666666666666668,5.793103448275862,19.333333333333332,3/20,0,0
V Zanko,CRT,2023,2024,7,4,5.3,0,44,3,14.666666666666666,8,11,2/9,0,0
Ziaur Rahman,BAN,2012,2014,14,7,12.3,0,127,3,42.333333333333336,10.16,25,1/16,0,0
N Zimonjic,SRB,2021,2024,20,7,11.4,0,165,3,55,14.142857142857144,23.333333333333332,2/44,0,0
Zuhaib Zubair,United Arab Emirates,2024,2024,6,6,15.2,0,119,3,39.666666666666664,7.760869565217391,30.666666666666668,2/0,0,0
Aamer Jamal,Pakistan,2022,2024,6,6,16.5,0,187,2,93.5,11.10891089108911,50.5,1/13,0,0
Aamer Yamin,Pakistan,2015,2018,2,2,6,0,37,2,18.5,6.166666666666667,18,1/12,0,0
YA Abdulla,South Africa,2009,2009,2,2,7,0,44,2,22,6.285714285714286,21,1/16,0,0
Abdullah Sheikh,NOR,2019,2022,5,4,12,0,79,2,39.5,6.583333333333333,36,1/19,0,0
Abhijeet Ahuja,HUN,2021,2023,19,1,2,1,8,2,4,4,6,2/8,0,0
Abrar Ahmed,Pakistan,2024,2024,3,2,8,0,46,2,23,5.75,24,2/15,0,0
Adil Khan,GER,2024,2024,1,1,4,0,18,2,9,4.5,12,2/18,0,0
N Ahir,PAN,2021,2023,11,9,19,1,190,2,95,10,57,1/9,0,0
Ahmadschah Ahmadzai,GER,2021,2021,1,1,2,0,24,2,12,12,6,2/24,0,0
Ahmed Faiz,MAS,2019,2024,81,4,4.1,0,30,2,15,7.200000000000001,12.499999999999998,2/8,0,0
Ali Waqar,CZK-R,2021,2021,6,6,18,0,152,2,76,8.444444444444445,54,1/19,0,0
Alexandros Karvelas,GRC,2022,2022,4,4,14,0,100,2,50,7.142857142857143,42,1/13,0,0
Ali Naqi,PORT,2019,2019,4,4,10,0,65,2,32.5,6.5,30,2/20,0,0
Ali Rasool,BUL,2024,2024,4,4,9,0,97,2,48.5,10.777777777777779,27,2/18,0,0
Alok Kapali,BAN,2007,2011,7,2,5,0,35,2,17.5,7,15,2/12,0,0
Altaf Gill,SKOR,2024,2024,3,3,7,0,58,2,29,8.285714285714286,21,1/19,0,0
G Angeletti,Arg,2023,2024,3,2,6.4,0,27,2,13.5,4.05,20,1/9,0,0
Anik Ahmed,ITA,2022,2022,4,4,9,0,76,2,38,8.444444444444445,27,2/31,0,0
Anjar Tadarus,INA,2022,2024,43,8,12,0,106,2,53,8.833333333333334,36,1/9,0,0
DNA Ankrah,GHA,2019,2019,4,4,12,1,85,2,42.5,7.083333333333333,36,1/21,0,0
Aphsal Ashraf,KUW,2020,2020,5,2,5,0,41,2,20.5,8.2,15,2/35,0,0
Apon Mustafizur,SRB,2019,2021,4,1,3,0,30,2,15,10,9,2/30,0,0
S Arachchige,ITA,2019,2019,4,4,6,0,42,2,21,7,18,2/15,0,0
SSD Arachchige,Sri Lanka,2023,2023,1,1,3.3,0,26,2,13,7.428571428571429,10.5,2/26,0,0
VRB Arachchige,MLT,2024,2024,4,4,9,0,83,2,41.5,9.222222222222221,27,1/7,0,0
Aryan Lakra,United Arab Emirates,2022,2024,10,3,7,0,46,2,23,6.571428571428571,21,1/14,0,0
Ashfaq Ahmed,United Arab Emirates,2018,2019,12,2,6,0,34,2,17,5.666666666666667,18,1/14,0,0
Aswad Khan,BUL,2021,2021,3,3,5,0,58,2,29,11.6,15,2/16,0,0
MO Bacarese,GIBR,2019,2023,4,3,12,0,51,2,25.5,4.25,36,1/15,0,0
LS Baker,West Indies,2008,2009,3,3,8,0,58,2,29,7.25,24,1/12,0,0
JT Ball,England,2018,2018,2,2,7,0,83,2,41.5,11.857142857142858,21,1/39,0,0
JC Balt,Namibia,2024,2024,5,4,9.2,0,54,2,27,5.7857142857142865,27.999999999999996,1/11,0,0
W Barresi,NED,2012,2024,46,3,5.4,0,49,2,24.5,8.647058823529411,17,1/3,0,0
Basir Ahamad,NEP,2022,2022,2,2,6,0,49,2,24.5,8.166666666666666,18,2/30,0,0
E Beukes,CAM,2023,2024,25,5,13,0,101,2,50.5,7.769230769230769,39,1/27,0,0
U Bhagwan,Canada,2024,2024,4,4,12,0,119,2,59.5,9.916666666666666,36,1/24,0,0
PD Blignaut,Namibia,2024,2024,4,4,11,0,75,2,37.5,6.818181818181818,33,1/7,0,0
T Britton,JER,2024,2024,1,1,4,0,21,2,10.5,5.25,12,2/21,0,0
J Buchanan,CAY,2023,2023,3,3,6,0,40,2,20,6.666666666666667,18,2/13,0,0
IW Budiarta,INA,2022,2024,5,3,9,0,53,2,26.5,5.888888888888889,27,1/11,0,0
T Buri,THA,2022,2022,1,1,2,0,12,2,6,6,6,2/12,0,0
G Burrows,IOM,2020,2024,21,2,3,0,23,2,11.5,7.666666666666667,9,1/9,0,0
RJ Campbell,Hong Kong,2016,2016,3,3,10,0,68,2,34,6.8,30,2/28,0,0
M Campopiano,ITA,2022,2024,19,3,7,0,40,2,20,5.714285714285714,21,1/12,0,0
A Carthew,Chile,2019,2023,6,2,5,0,31,2,15.5,6.2,15,1/12,0,0
P Chandran,Mex,2019,2019,3,2,4,0,45,2,22.5,11.25,12,1/22,0,0
JF Chester,SWA,2021,2021,4,2,5,0,51,2,25.5,10.2,15,2/33,0,0
KM Dabengwa,Zimbabwe,2006,2010,8,7,11,0,106,2,53,9.636363636363637,33,1/1,0,0
DK Dahyabhai Ahir,PAN,2019,2019,2,2,3,0,27,2,13.5,9,9,2/11,0,0
JWM Dalrymple,England,2006,2007,3,3,5,0,39,2,19.5,7.8,15,1/10,0,0
Danish Aziz,Pakistan,2021,2021,2,1,3,0,29,2,14.5,9.666666666666666,9,2/29,0,0
Dawlat Ahmadzai,Afghanistan,2010,2010,2,2,4,0,46,2,23,11.5,12,1/21,0,0
AS Dean,Canada,2008,2013,2,2,4,0,32,2,16,8,12,2/18,0,0
TU Deshpande,India,2024,2024,2,2,6,0,55,2,27.5,9.166666666666666,18,1/25,0,0
AP Devcich,New Zealand,2013,2014,4,4,12,0,80,2,40,6.666666666666667,36,2/16,0,0
S Dhakal,NEP,2022,2024,6,6,20,0,162,2,81,8.1,60,1/19,0,0
SG Diaby,Mali,2022,2023,9,8,17,0,145,2,72.5,8.529411764705882,51,1/17,0,0
LHD Dilhara,Sri Lanka,2008,2008,2,2,5,0,30,2,15,6,15,2/6,0,0
N Dipakkumar Patel,PAN,2019,2019,3,3,10,0,42,2,21,4.2,30,2/17,0,0
A Dizija,SRB,2022,2024,25,4,10.1,0,128,2,64,12.590163934426231,30.5,1/17,0,0
MR Dorgan,SRB,2021,2021,3,2,5,0,79,2,39.5,15.8,15,1/13,0,0
K Dorji,BHU,2019,2019,2,2,7,0,69,2,34.5,9.857142857142858,21,2/45,0,0
D Doyle-Calle,ESP,2022,2024,30,3,4,0,23,2,11.5,5.75,12,2/13,0,0
O Duff,BUL,2024,2024,2,2,2.4,0,28,2,14,10.5,8,2/17,0,0
Elias Hasan,EST,2022,2022,6,6,18,0,147,2,73.5,8.166666666666666,54,1/24,0,0
AM Ellis,New Zealand,2012,2013,5,4,10,0,105,2,52.5,10.5,30,2/40,0,0
M Faraz Akram,Zimbabwe,2020,2024,9,9,23.2,0,239,2,119.5,10.242857142857144,70,1/44,0,0
Firas Hussain,BUL,2024,2024,7,4,6,0,61,2,30.5,10.166666666666666,18,1/15,0,0
C Floyd,NED,2019,2022,4,4,11,0,102,2,51,9.272727272727273,33,1/14,0,0
R Fox,Bhm,2022,2022,4,3,8.2,0,82,2,41,9.840000000000002,24.999999999999996,1/31,0,0
MD Garratt,GIBR,2019,2021,8,3,7.5,0,63,2,31.5,8.042553191489363,23.5,1/12,0,0
B Geeves,Australia,2009,2009,1,1,3.2,0,35,2,17.5,10.5,10,2/35,0,0
S Ghimire,PORT,2023,2024,12,3,8,0,69,2,34.5,8.625,24,1/19,0,0
D Gim,NGA,2019,2021,17,4,6,0,65,2,32.5,10.833333333333334,18,1/18,0,0
MS Graham,Bhm,2021,2021,6,6,17,0,118,2,59,6.9411764705882355,51,1/16,0,0
L Gregory,England,2019,2021,9,5,13,0,117,2,58.5,9,39,1/10,0,0
Gurdeep Singh,Kenya,2021,2024,11,3,6,0,57,2,28.5,9.5,18,2/16,0,0
Hafez Farooq,Peru,2019,2019,4,1,2,0,14,2,7,7,6,2/14,0,0
NM Hauritz,Australia,2009,2009,3,2,7.2,0,47,2,23.5,6.409090909090909,22,1/20,0,0
AA Hawoe,INA,2024,2024,2,2,4.3,0,24,2,12,5.333333333333333,13.5,2/19,0,0
PA Hitchcock,New Zealand,2008,2008,1,1,3,0,43,2,21.5,14.333333333333334,9,2/43,0,0
KC Hodsoll,BER,2008,2021,4,4,9,0,59,2,29.5,6.555555555555555,27,2/19,0,0
S Hongsi,THA,2019,2023,5,4,5,0,67,2,33.5,13.4,15,1/11,0,0
AA Hussein,TAN,2022,2022,2,2,6,0,55,2,27.5,9.166666666666666,18,1/27,0,0
EH Hutchinson,United States of America,2019,2021,4,3,8,1,31,2,15.5,3.875,24,2/7,0,0
Lee Hwanhee,SKOR,2022,2022,2,2,2,0,31,2,15.5,15.5,6,2/6,0,0
A Ilaoa,Samoa,2023,2024,7,1,3,0,28,2,14,9.333333333333334,9,2/28,0,0
Imran Ashraf,QAT,2019,2020,4,4,11,0,113,2,56.5,10.272727272727273,33,2/23,0,0
Imran Khan (1),Pakistan,2015,2015,3,3,12,0,106,2,53,8.833333333333334,36,2/35,0,0
Imran Khan,PORT,2019,2024,10,5,13,0,83,2,41.5,6.384615384615385,39,1/13,0,0
MM Iqbal,Scotland,2012,2013,6,3,8,0,59,2,29.5,7.375,24,2/15,0,0
Asif Iqbal,SKOR,2022,2022,3,2,5,0,42,2,21,8.4,15,1/14,0,0
Itibarshah Deedar,Aut,2022,2024,10,10,21.4,0,193,2,96.5,8.907692307692308,65,1/28,0,0
D Jansen,IOM,2021,2023,12,6,16.5,0,118,2,59,7.009900990099011,50.5,1/21,0,0
P Jayawickrama,Sri Lanka,2021,2022,5,5,13.1,0,118,2,59,8.962025316455696,39.5,1/29,0,0
M Jenkinson,FIN,2022,2023,5,2,6,0,51,2,25.5,8.5,18,2/11,0,0
Jubair Hossain,BAN,2015,2015,1,1,2,0,20,2,10,10,6,2/20,0,0
Junaid Sheikh,NOR,2019,2019,5,5,16,1,104,2,52,6.5,48,1/21,0,0
D Kalvin,SEY,2021,2022,11,6,14,0,129,2,64.5,9.214285714285714,42,2/19,0,0
AB Kamara,Sri LankaE,2021,2021,9,4,7,0,43,2,21.5,6.142857142857143,21,2/12,0,0
Kamran Shazad,United Arab Emirates,2014,2014,3,3,8.4,0,77,2,38.5,8.884615384615385,26,2/19,0,0
Kamran Wahid,HUN,2024,2024,3,2,6,0,60,2,30,10,18,2/34,0,0
D Kegasitswe,BOT,2019,2019,4,3,12,0,156,2,78,13,36,1/43,0,0
AK Kitchen,New Zealand,2017,2018,5,3,6,0,46,2,23,7.666666666666667,18,1/3,0,0
S Koppolu,SVN,2022,2024,7,3,6,0,40,2,20,6.666666666666667,18,2/20,0,0
Kulwinderjeet Singh,PHI,2023,2024,8,1,0.5,0,6,2,3,7.199999999999999,2.5,2/6,0,0
IGTR Kumara,MDV,2020,2020,3,2,5,0,45,2,22.5,9,15,2/32,0,0
W Landman,SWZ,2023,2023,3,2,4,0,49,2,24.5,12.25,12,2/37,0,0
B Laughlin,Australia,2009,2013,3,3,11.5,0,118,2,59,9.971830985915492,35.5,1/32,0,0
AR Leo,STHEL,2022,2024,8,2,7,0,72,2,36,10.285714285714286,21,1/21,0,0
M Levitt,NED,2024,2024,18,3,8,0,83,2,41.5,10.375,24,2/35,0,0
H Lin Oo,MYAN,2023,2024,17,7,14,0,135,2,67.5,9.642857142857142,42,2/40,0,0
KS Lokuarachchi,Sri Lanka,2012,2012,2,2,6,0,48,2,24,8,18,2/31,0,0
J Louw,South Africa,2008,2009,2,2,7,0,54,2,27,7.714285714285714,21,2/36,0,0
Maaz Khan,LES,2021,2024,23,4,9,0,89,2,44.5,9.88888888888889,27,2/24,0,0
AJ McKay,New Zealand,2010,2010,2,2,5.4,0,31,2,15.5,5.470588235294118,17,2/20,0,0
S Maduranga,SKOR,2024,2024,6,6,13,0,90,2,45,6.923076923076923,39,2/16,0,0
DSK Madushanka,Sri Lanka,2018,2018,2,2,5.1,0,62,2,31,12.000000000000002,15.499999999999998,2/23,0,0
R Mahajan,PHI,2019,2019,3,3,10,0,93,2,46.5,9.3,30,1/18,0,0
GI Maiden,Scotland,2008,2008,3,3,10,0,58,2,29,5.8,30,1/20,0,0
D Manani,ROM,2019,2021,3,3,7,0,52,2,26,7.428571428571429,21,2/25,0,0
A Manousis,GRC,2019,2022,11,3,7,0,51,2,25.5,7.285714285714286,21,1/14,0,0
B Maphosa,BOT,2022,2023,10,7,14.4,0,125,2,62.5,8.522727272727273,44,1/10,0,0
T Martin,LUX,2023,2024,6,2,5,0,49,2,24.5,9.8,15,1/23,0,0
H Masakadza,Zimbabwe,2006,2019,66,9,12,0,113,2,56.5,9.416666666666666,36,1/4,0,0
P Masih,ROM,2020,2020,3,3,9,0,49,2,24.5,5.444444444444445,27,2/18,0,0
MJ Mason,New Zealand,2006,2008,3,3,9,0,65,2,32.5,7.222222222222222,27,1/18,0,0
DK Mathias,BHR,2022,2022,16,7,14,0,115,2,57.5,8.214285714285714,42,2/17,0,0
Z McLaughlin,CAY,2019,2019,3,3,7.1,0,54,2,27,7.534883720930233,21.5,2/30,0,0
B McMullen,Scotland,2023,2024,16,7,14,0,126,2,63,9,42,1/25,0,0
SC Meaker,England,2012,2012,2,2,7.5,0,70,2,35,8.936170212765958,23.5,1/28,0,0
B Mejaro,LES,2024,2024,3,2,6,0,55,2,27.5,9.166666666666666,18,1/25,0,0
PHKD Mendis,Sri Lanka,2018,2024,21,9,18,0,148,2,74,8.222222222222221,54,1/14,0,0
RTM Mendis,Sri Lanka,2021,2024,4,3,7,0,48,2,24,6.857142857142857,21,1/13,0,0
AJ Michael,Samoa,2019,2022,10,5,12.4,0,87,2,43.5,6.86842105263158,38,1/15,0,0
Michael Charlie,Papau New Guinea,2023,2023,2,2,5,0,28,2,14,5.6,15,1/12,0,0
B Mngoma,SWZ,2024,2024,3,2,2.4,0,11,2,5.5,4.125,8,1/1,0,0
Mohamed Coulibaly,Mali,2022,2024,13,4,6.5,0,73,2,36.5,10.682926829268293,20.5,1/12,0,0
Mohammad Adnan,KSA,2019,2019,5,5,17,0,120,2,60,7.0588235294117645,51,1/27,0,0
Mohammed Faraazuddin,United Arab Emirates,2023,2023,6,5,14,0,125,2,62.5,8.928571428571429,42,1/15,0,0
A Mongar,BHU,2023,2023,2,2,3,1,11,2,5.5,3.6666666666666665,9,2/6,0,0
Mohsin Hub,Peru,2019,2019,4,3,9,0,39,2,19.5,4.333333333333333,27,1/14,0,0
DR Mousley,England,2024,2024,4,4,9,0,82,2,41,9.11111111111111,27,2/29,0,0
