Player,Country,Start,End,Matches,Innings,Dismissals,Caught,CaughtFielder,CaughtBehind,Stumped,MaxDismissalsInnings
LPC Silva ,Sri Lanka,2006,2011,16,16,5,5,5,0,0,1
G Singh ,United States of America,2021,2024,13,13,5,5,5,0,0,2
CB Sole ,Scotland,2017,2024,17,16,5,5,5,0,0,3
TB Sole ,Scotland,2019,2019,9,9,5,5,5,0,0,1
E Solomon ,ISR,2022,2024,9,9,5,5,5,0,0,1
CA Soper ,Papau New Guinea,2015,2024,31,31,5,5,5,0,0,1
G Stewart ,ITA,2021,2023,14,14,5,5,5,0,0,2
GP Swann ,England,2008,2012,39,39,5,5,5,0,0,1
S Tabuisulu ,Fiji,2023,2024,10,10,5,5,5,0,0,3
Talha Khan ,GER,2019,2023,28,28,5,5,5,0,0,2
Tarun Sharma ,SVN,2024,2024,5,5,5,5,5,0,0,3
TG Thamae ,LES,2021,2024,16,16,5,5,5,0,0,1
SO Tikolo ,Kenya,2007,2013,15,15,5,5,5,0,0,2
C Udekwe ,NGA,2022,2024,23,22,5,5,5,0,0,1
Usman Arif ,NOR,2021,2022,9,9,5,5,5,0,0,2
Usman Qadir ,Pakistan,2020,2023,25,25,5,5,5,0,0,1
T Vanuarua ,COK,2022,2022,6,6,5,5,5,0,0,2
Vichanath Singh ,THA,2019,2023,15,15,5,5,5,0,0,2
V Vijh ,LUX,2019,2024,42,42,5,5,5,0,0,1
C Viljoen ,Namibia,2019,2019,12,12,5,5,5,0,0,1
TP Visee ,NED,2015,2021,31,30,5,5,5,0,0,1
Walter Behr ,GER,2022,2022,8,8,5,5,5,0,0,2
B White ,Ireland,2021,2024,33,33,5,5,5,0,0,1
MA Wood ,England,2015,2024,34,34,5,5,5,0,0,2
W Wotu ,VAN,2022,2024,18,18,5,5,5,0,0,2
Yusuf Bhoola ,PAN,2021,2021,5,5,5,5,5,0,0,2
ZM Tribe ,JER,2021,2024,21,21,5,5,5,0,0,2
Zuhaib Zubair ,United Arab Emirates,2024,2024,6,6,5,5,5,0,0,2
NP Kenjige ,United States of America,2024,2024,21,21,4,4,4,0,0,1
Aadil Bhaiyat ,SWZ,2024,2024,5,5,4,4,2,2,0,2
Abbas Afridi ,Pakistan,2024,2024,13,13,4,4,4,0,0,2
Abdul Rahman ,SGP,2022,2023,10,10,4,4,4,0,0,1
Abdul Wahid ,KSA,2019,2024,15,15,4,4,4,0,0,1
N Acawei ,Fiji,2022,2023,10,10,4,4,4,0,0,2
Aftab Ahmed ,BAN,2006,2010,11,11,4,4,4,0,0,2
N Ahir ,PAN,2021,2023,11,11,4,4,4,0,0,1
Ahmadullah Shinwari ,NOR,2021,2024,11,11,4,4,4,0,0,3
KK Ahmed ,India,2018,2024,18,18,4,4,4,0,0,1
Ahmed Hassan ,MDV,2019,2022,21,21,4,4,4,0,0,2
Alam Nakash ,SKOR,2022,2024,10,10,4,4,4,0,0,1
J Albin ,BUL,2021,2022,25,25,4,4,3,1,0,1
Altaf Gill ,SKOR,2024,2024,3,3,4,4,4,0,0,2
Al-Amin Hossain ,BAN,2013,2020,31,29,4,4,4,0,0,1
Amjad Javed ,United Arab Emirates,2014,2017,22,22,4,4,4,0,0,1
Aqeel Wahid ,MAS,2024,2024,15,15,4,4,4,0,0,1
P Arrighi ,Arg,2019,2023,8,8,4,4,4,0,0,2
Arsalan Arif ,Aut,2019,2024,4,4,4,3,3,0,1,3
Arsalan Ahmed ,GRC,2019,2021,7,7,4,4,4,0,0,2
Asad Ali Rehemtulla ,BUL,2020,2022,16,16,4,4,4,0,0,1
Imran Asif ,Aut,2021,2024,11,11,4,4,4,0,0,1
Aslam Khan ,MAS,2022,2024,9,9,4,4,4,0,0,2
Aslam Mohammad ,GRC,2019,2024,14,14,4,4,4,0,0,2
Awais Malik ,QAT,2019,2020,18,18,4,4,4,0,0,2
Azyan Farhath ,MDV,2019,2024,35,35,4,4,4,0,0,1
C Bah ,Sri LankaE,2021,2024,25,25,4,4,4,0,0,1
MM Baig ,QAT,2023,2024,11,11,4,4,4,0,0,2
B Banerjee ,Mex,2019,2019,6,6,4,4,1,3,0,1
RR Behera ,United States of America,2021,2021,2,2,4,4,4,0,0,2
IR Bell ,England,2006,2014,8,8,4,4,4,0,0,1
MP Biddappa ,PHI,2019,2022,7,7,4,3,0,3,1,2
Bilal Zalmai ,Aut,2019,2024,14,14,4,4,4,0,0,2
C Bogdanos ,GRC,2022,2024,6,6,4,4,4,0,0,2
PRP Boissevain ,NED,2019,2021,7,7,4,4,4,0,0,2
SE Bond ,New Zealand,2005,2010,20,20,4,4,4,0,0,1
CJ Bowes ,New Zealand,2023,2023,11,10,4,4,4,0,0,1
MP Breetzke ,South Africa,2023,2024,8,8,4,4,4,0,0,1
J Broad ,GER,2022,2022,9,9,4,4,4,0,0,1
NT Broom ,New Zealand,2009,2017,11,11,4,4,4,0,0,1
DE Budge ,Scotland,2018,2021,8,8,4,4,4,0,0,1
Bukhar Illikkal ,QAT,2023,2023,11,11,4,4,4,0,0,1
JA Burns ,ITA,2024,2024,5,5,4,4,4,0,0,2
A Bushell ,GUE,2023,2023,3,3,4,3,0,3,1,3
M Chadha ,CAM,2023,2024,6,6,4,3,0,3,1,3
N Chejay ,BHU,2019,2024,11,11,4,3,3,0,1,1
Chen Zhuo Yue ,CHN,2023,2024,11,11,4,4,4,0,0,1
J Chialoufas ,CYP,2024,2024,10,10,4,4,4,0,0,2
VB Chikkannaiah ,GER,2019,2023,27,27,4,4,4,0,0,1
JW Chilia ,VAN,2019,2019,14,14,4,4,4,0,0,2
K Christie ,Hong Kong,2019,2019,11,11,4,4,4,0,0,1
SR Clark ,Australia,2006,2007,9,9,4,4,4,0,0,1
SJ Cotter ,Samoa,2019,2024,16,16,4,4,4,0,0,2
DDP D'Silva ,United Arab Emirates,2019,2019,10,10,4,4,4,0,0,1
DAP Darrell ,BER,2019,2019,11,11,4,4,4,0,0,2
TN de Grooth ,NED,2008,2013,15,14,4,4,4,0,0,2
JL Denly ,England,2009,2020,13,13,4,4,4,0,0,1
R Dhakal ,NEP,2024,2024,6,6,4,4,4,0,0,1
Dhananjay Rao ,Hong Kong,2024,2024,8,8,4,4,4,0,0,1
S Dhaniram ,Canada,2008,2010,11,11,4,4,4,0,0,2
RM Dorji ,BHU,2019,2024,24,24,4,4,4,0,0,1
Elias Sunny ,BAN,2012,2012,7,7,4,4,4,0,0,3
GD Elliott (NZ/World),NA,2009,2017,17,17,4,4,4,0,0,2
Fahad Tariq ,United Arab Emirates,2016,2016,6,6,4,4,4,0,0,3
Faheem Nazir ,SUI,2022,2024,18,18,4,4,4,0,0,2
Farhad Reza ,BAN,2006,2014,13,13,4,4,4,0,0,1
Festus Benn ,Bhm,2022,2023,9,9,4,4,4,0,0,2
B Fitchet ,GUE,2023,2024,14,14,4,4,4,0,0,1
MW Forde ,West Indies,2023,2024,6,6,4,4,4,0,0,1
O Fournier ,CRC,2019,2019,2,2,4,4,4,0,0,2
PG Fulton ,New Zealand,2006,2012,12,12,4,4,4,0,0,1
R Gaznavi ,SGP,2019,2024,24,24,4,4,4,0,0,1
S Ghimire ,PORT,2023,2024,12,12,4,3,1,2,1,1
D Gim ,NGA,2019,2021,17,17,4,4,4,0,0,2
RJ Gleeson ,England,2022,2022,6,6,4,4,4,0,0,1
G Goudie ,Scotland,2010,2013,9,9,4,4,4,0,0,1
A Govorko ,CRT,2024,2024,4,4,4,4,0,4,0,2
TGJ Gruijters ,NED,2012,2013,8,8,4,4,4,0,0,2
K Gupta ,Chile,2019,2019,4,4,4,3,0,3,1,3
OJ Hairs ,Scotland,2019,2024,27,27,4,4,4,0,0,1
RM Haq ,Scotland,2007,2013,21,20,4,4,4,0,0,2
AM Hardie ,Australia,2023,2024,13,13,4,4,4,0,0,1
BE Hendricks ,South Africa,2014,2021,19,19,4,4,4,0,0,2
L Hermida ,Mex,2019,2024,9,9,4,4,4,0,0,1
K Hinds ,Bhm,2021,2023,10,10,4,4,4,0,0,1
V Hristov ,BUL,2021,2023,4,4,4,4,1,3,0,3
Huang Junjie ,CHN,2024,2024,7,7,4,4,0,4,0,2
Huzaifa Mohammed ,PHI,2022,2024,24,24,4,4,4,0,0,1
DP Hyatt ,West Indies,2011,2012,5,5,4,4,4,0,0,1
Ibrahim Rahimi ,NOR,2022,2024,5,5,4,4,4,0,0,3
Ijaz Hussain ,ROM,2019,2024,27,27,4,4,4,0,0,1
Imran Khan ,BHR,2022,2024,17,16,4,4,4,0,0,1
Imrul Kayes ,BAN,2010,2017,14,14,4,4,4,0,0,1
VR Iyer ,India,2021,2022,9,9,4,4,4,0,0,2
Jai Sinh ,SUI,2022,2024,8,8,4,4,4,0,0,2
Y Jalloh ,Sri LankaE,2023,2024,7,7,4,4,4,0,0,2
KA Jamieson ,New Zealand,2020,2023,13,13,4,4,4,0,0,2
Javed Maroofkhail ,NOR,2019,2024,14,14,4,4,4,0,0,1
GSNFG Jayasuriya ,Sri Lanka,2015,2020,18,18,4,4,4,0,0,1
ST Jayasuriya ,Sri Lanka,2006,2011,31,31,4,4,4,0,0,1
M Jele (SWA/SWZ),NA,2021,2024,26,25,4,4,4,0,0,1
JM Joao ,MOZ,2022,2024,13,13,4,4,4,0,0,1
M Jobarteh ,GMB,2022,2024,12,12,4,4,4,0,0,2
J Jojo ,DEN,2019,2022,13,11,4,4,4,0,0,2
Joshua Asia ,NGA,2022,2024,15,15,4,4,4,0,0,1
Jubaid Ahamed ,Fran,2021,2022,9,9,4,4,4,0,0,1
L Kamarlekar ,ISR,2022,2022,1,1,4,4,0,4,0,4
SHT Kandamby ,Sri Lanka,2008,2011,5,5,4,4,4,0,0,2
Karanbir Singh ,Aut,2024,2024,9,9,4,4,4,0,0,2
Kashif Daud ,United Arab Emirates,2021,2022,16,16,4,4,4,0,0,2
S Kaveri ,Mex,2019,2024,16,16,4,4,4,0,0,2
AN Kervezee ,NED,2009,2012,10,10,4,4,4,0,0,2
Khalid Latif ,Pakistan,2008,2016,13,13,4,4,4,0,0,1
P Khari ,CZK-R,2023,2023,3,3,4,4,0,4,0,3
A Kheterpal ,HUN,2021,2023,18,18,4,4,4,0,0,1
Khin Aye ,MYAN,2023,2024,19,19,4,4,4,0,0,1
B Khumalo ,BOT,2019,2024,17,17,4,4,4,0,0,1
R Klein ,NED,2022,2024,6,6,4,4,4,0,0,3
N Krishna ,SEY,2021,2024,18,17,4,4,4,0,0,1
Kuldeep Lal ,ESP,2019,2021,11,11,4,4,4,0,0,2
C Kyewuta ,UGA,2021,2024,29,29,4,4,4,0,0,2
CJ Langford ,IOM,2020,2024,17,16,4,4,4,0,0,1
RE Levi ,South Africa,2012,2012,13,13,4,4,4,0,0,1
M Levitt ,NED,2024,2024,18,18,4,4,4,0,0,2
O Lutbayar ,MNG,2023,2024,14,14,4,4,4,0,0,2
OC McCoy ,West Indies,2019,2024,39,39,4,4,4,0,0,1
N Madziva ,Zimbabwe,2015,2019,15,15,4,4,4,0,0,1
WL Madsen ,ITA,2023,2023,4,4,4,4,4,0,0,2
D Madushanka ,Sri Lanka,2022,2024,15,15,4,4,4,0,0,1
G Manan ,ROM,2019,2023,15,15,4,4,4,0,0,1
MSS Mandy ,Chile,2019,2019,4,4,4,4,4,0,0,1
P Manning ,CAY,2019,2023,13,13,4,4,4,0,0,2
A Manousis ,GRC,2019,2022,11,11,4,2,2,0,2,1
I Mansaray ,Sri LankaE,2021,2021,4,4,4,4,0,4,0,2
S Mathur ,Hong Kong,2023,2023,7,7,4,4,3,1,0,2
ZE Matsinhe ,MOZ,2019,2022,22,21,4,4,4,0,0,1
S Mba ,NGA,2021,2021,8,8,4,4,4,0,0,2
A McAuley ,IOM,2020,2024,23,22,4,4,4,0,0,1
Md Nurul Huda ,FIN,2019,2019,5,5,4,4,4,0,0,2
DA Mehta ,TAN,2022,2023,4,3,4,4,4,0,0,2
KP Meiyappan ,United Arab Emirates,2021,2023,15,15,4,4,4,0,0,2
Milind Kumar ,United States of America,2024,2024,12,12,4,4,4,0,0,2
K Mirpuri ,GIBR,2023,2024,22,22,4,4,4,0,0,1
Mohammad Ashraful ,BAN,2007,2013,23,23,4,4,4,0,0,1
Mohammad Atif ,ESP,2022,2024,6,6,4,4,4,0,0,2
Mohammad Ghazanfar ,Hong Kong,2019,2024,29,29,4,4,4,0,0,1
Mohammad Mithun ,BAN,2014,2021,17,15,4,4,4,0,0,2
Mohammad Naveed ,United Arab Emirates,2015,2019,31,31,4,4,4,0,0,1
SA Mohandas ,HUN,2021,2024,22,21,4,4,4,0,0,1
KV Morea ,Papau New Guinea,2021,2024,21,21,4,4,4,0,0,2
DR Mousley ,England,2024,2024,4,4,4,4,4,0,0,2
Muhammad Awais ,GRC,2019,2019,3,3,4,3,0,3,1,3
Muhammad Jawadullah ,United Arab Emirates,2023,2024,23,23,4,4,4,0,0,2
Muhammad Siddiqui ,SVN,2022,2024,9,9,4,4,4,0,0,1
GRD Munasinghe ,ITA,2019,2019,8,7,4,4,4,0,0,1
Musaddiq Ahmed ,GER,2024,2024,4,4,4,4,4,0,0,2
AK Muslar ,Blz,2019,2021,9,9,4,1,1,0,3,1
D Myers ,Zimbabwe,2021,2024,18,18,4,4,4,0,0,1
K Namchaikul ,THA,2022,2024,18,18,4,4,4,0,0,1
N Naranbaatar ,MNG,2023,2024,13,13,4,4,4,0,0,1
S Navaratne ,Japan,2022,2023,8,8,4,4,3,1,0,2
Nawaf Ahmed ,KUW,2019,2024,10,10,4,4,4,0,0,1
Nazwan Ismail ,MDV,2019,2024,14,14,4,4,4,0,0,1
A Ndlovu ,Zimbabwe,2019,2024,12,12,4,4,4,0,0,2
A Nehra ,India,2009,2017,27,27,4,4,4,0,0,1
A Neill ,Scotland,2019,2019,5,5,4,4,4,0,0,2
GE Ngegba ,Sri LankaE,2022,2024,24,24,4,4,4,0,0,1
AT Nidamanuru ,NED,2022,2024,18,18,4,4,4,0,0,1
Nimish Lathief ,KUW,2023,2024,14,14,4,4,4,0,0,2
Noman Amjad ,Fran,2021,2024,23,23,4,4,4,0,0,1
Noor Ali Zadran ,Afghanistan,2010,2023,23,22,4,4,4,0,0,1
L Nyarko ,GHA,2024,2024,5,5,4,4,4,0,0,2
MMR Obili ,EST,2021,2022,12,12,4,4,4,0,0,2
VS Padhaal ,FIN,2019,2024,31,31,4,4,4,0,0,1
AE Paraam ,SGP,2019,2024,17,17,4,4,4,0,0,1
D Parashar ,United Arab Emirates,2023,2024,6,6,4,4,4,0,0,2
AJ Parmar ,NOR,2024,2024,8,8,4,4,4,0,0,1
IKA Pastika ,INA,2023,2023,3,3,4,4,4,0,0,2
JS Patel ,New Zealand,2005,2008,11,11,4,4,4,0,0,1
JE Pitcher ,BER,2019,2023,9,9,4,4,4,0,0,2
B Pondani ,MWest Indies,2021,2024,32,32,4,4,4,0,0,1
Pramod Madushan ,Sri Lanka,2022,2023,8,8,4,4,4,0,0,1
AR Prasad ,CAM,2023,2024,22,21,4,4,4,0,0,2
S Prasanna ,Sri Lanka,2013,2017,20,20,4,4,4,0,0,2
Pyae Phyo Wai ,MYAN,2023,2024,19,19,4,4,4,0,0,2
PA Raikes ,GIBR,2021,2024,15,15,4,4,4,0,0,2
Raja Adeel ,ESP,2019,2024,27,27,4,4,4,0,0,1
Raja Shoaib ,SKOR,2022,2024,10,10,4,3,0,3,1,3
S Ravikumar ,CRC,2019,2024,8,8,4,4,4,0,0,2
AT Rayudu ,India,2014,2016,6,6,4,4,4,0,0,2
B Regmi ,NEP,2014,2019,18,18,4,4,4,0,0,1
Rhys Burinaga ,PHI,2024,2024,7,7,4,4,4,0,0,2
MJG Rippon (NED/NZ),NA,2013,2022,19,18,4,4,4,0,0,1
CP Rizwan ,United Arab Emirates,2019,2023,18,18,4,4,4,0,0,1
Rizwan Haider ,MAS,2022,2024,31,30,4,4,4,0,0,2
T Rossi ,Arg,2021,2024,15,15,4,4,4,0,0,1
Salvin Stanly ,CAM,2023,2024,16,16,4,4,4,0,0,1
BA Sambo ,MOZ,2019,2023,5,5,4,4,0,4,0,2
DR Sams ,Australia,2020,2022,10,10,4,4,4,0,0,2
PR Santhanakrishnan ,Mex,2023,2024,9,9,4,2,1,1,2,2
Saqlain Haider ,United Arab Emirates,2016,2016,6,6,4,4,4,0,0,2
A Saud ,NEP,2022,2022,3,3,4,2,0,2,2,3
Saud Munir ,DEN,2022,2023,13,13,4,4,4,0,0,2
Sazib Bhuiyan ,CZK-R,2022,2024,20,20,4,4,4,0,0,1
R Sekaran ,EST,2024,2024,4,4,4,4,0,4,0,2
Shagharai Sefat ,Belg,2021,2023,10,10,4,4,4,0,0,2
Usman Shahid ,Fran,2021,2021,4,4,4,4,4,0,0,2
Shahzaib Jamil ,QAT,2024,2024,6,6,4,3,0,3,1,2
Sharafuddin Ashraf ,Afghanistan,2015,2024,19,18,4,4,4,0,0,2
I Sharma ,India,2008,2013,14,14,4,4,4,0,0,1
JM Sharma ,India,2023,2024,9,9,4,3,0,3,1,1
D Sheeli ,KUW,2019,2023,7,7,4,4,4,0,0,3
Sikander Zulfiqar ,NED,2016,2019,11,11,4,4,4,0,0,2
Simandeep Singh ,Hong Kong,2019,2019,7,7,4,4,4,0,0,2
RM Siri ,Arg,2019,2021,10,10,4,4,4,0,0,2
LSP Siriwardene ,ISR,2024,2024,4,4,4,2,0,2,2,3
Sohail Ahmad ,CRT,2022,2023,9,8,4,4,4,0,0,2
MJ Swepson ,Australia,2018,2022,8,8,4,4,4,0,0,2
Syed Maisam Ali ,PORT,2022,2024,10,10,4,4,4,0,0,2
ES Szwarczynski ,NED,2008,2013,14,13,4,4,4,0,0,2
Tanwir Afzal ,Hong Kong,2014,2016,21,21,4,4,4,0,0,1
Tanzeel Sheikh ,Kenya,2022,2024,18,17,4,4,4,0,0,2
Tanzid Hasan ,BAN,2024,2024,15,15,4,4,4,0,0,1
T Taylor ,CAY,2019,2023,15,15,4,4,4,0,0,1
RN ten Doeschate ,NED,2008,2021,24,23,4,4,4,0,0,1
DT Tiripano ,Zimbabwe,2016,2022,23,23,4,4,4,0,0,1
S Tosic ,SRB,2021,2024,22,21,4,4,4,0,0,2
BN Toube ,CAM,2021,2024,22,22,4,4,4,0,0,2
A Turkmen ,TKY,2022,2024,12,11,4,4,4,0,0,1
I Udana ,Sri Lanka,2009,2021,35,34,4,4,4,0,0,2
Umar Amin ,Pakistan,2013,2018,14,14,4,4,4,0,0,1
DLS van Bunge ,NED,2008,2013,14,13,4,4,4,0,0,2
SC van Schalkwyk ,United States of America,2024,2024,14,14,4,4,4,0,0,1
SZ Vayani ,MWest Indies,2023,2024,23,23,4,4,4,0,0,1
JK Vifah ,GHA,2019,2024,31,31,4,4,4,0,0,3
K Vislapuu ,EST,2021,2024,20,20,4,4,4,0,0,1
D Visser ,Samoa,2024,2024,6,6,4,4,4,0,0,3
ZXM Vukusic ,CRT,2024,2024,4,4,4,4,4,0,0,2
C Waiswa ,UGA,2019,2021,10,10,4,4,4,0,0,1
SM Warnakulasuriya ,Fran,2023,2023,8,8,4,4,4,0,0,1
SMK Waththage ,CZK-R,2019,2022,19,19,4,4,4,0,0,1
RR Watson ,Scotland,2007,2010,10,9,4,4,4,0,0,2
K Weeraratne ,Sri Lanka,2008,2009,5,5,4,4,4,0,0,2
Wei Guo Lei ,CHN,2023,2024,11,11,4,4,4,0,0,2
AG Weligamage ,HUN,2021,2022,14,14,4,4,4,0,0,2
D Wotu ,VAN,2022,2024,17,17,4,4,4,0,0,1
Yasir Shah ,Pakistan,2011,2011,2,2,4,4,4,0,0,3
S Yeshey ,BHU,2022,2024,23,23,4,4,4,0,0,1
Zahid Zadran ,GER,2023,2024,8,8,4,4,4,0,0,2
Zameer Khan ,DEN,2019,2021,8,8,4,3,1,2,1,2
Zeshan Arif ,Aut,2019,2024,8,8,4,4,4,0,0,2
Ziaur Rahman ,BAN,2012,2014,14,14,4,4,4,0,0,2
Abdullah Shafique ,Pakistan,2020,2023,6,6,3,3,3,0,0,2
Abdul Stanikzai ,GER,2022,2022,5,5,3,3,3,0,0,2
Abdur Rahman Sudais ,SWE,2023,2024,7,7,3,3,3,0,0,1
KH Abe ,Japan,2024,2024,21,21,3,3,3,0,0,1
Abhishek Sharma ,India,2024,2024,12,12,3,3,3,0,0,1
Aftab Alam ,Afghanistan,2012,2018,12,12,3,3,3,0,0,2
RDB Ahir ,PAN,2023,2023,8,8,3,3,3,0,0,1
Ainool Haqqiem ,MAS,2019,2019,4,4,3,1,0,1,2,2
D Ajekun ,NGA,2019,2024,29,28,3,3,3,0,0,1
F Akankwasa ,UGA,2020,2022,32,31,3,3,3,0,0,2
Akbar Khan ,Hong Kong,2023,2023,7,7,3,3,3,0,0,1
Ali Yalmaz ,HUN,2021,2024,14,13,3,3,3,0,0,1
TP Allen ,United States of America,2019,2019,5,5,3,3,3,0,0,1
Amir Mangal ,GER,2019,2020,10,10,3,3,3,0,0,2
Amir Sharif ,ITA,2021,2021,3,3,3,3,3,0,0,2
Ammar Zuhdi Hazalan ,MAS,2022,2022,3,3,3,2,0,2,1,2
MK Anafie ,GHA,2021,2021,10,10,3,3,3,0,0,1
Anasim Khan ,BHR,2019,2021,12,12,3,3,3,0,0,1
JM Anderson ,England,2007,2009,19,19,3,3,3,0,0,1
R Ankad ,Mex,2019,2024,15,15,3,3,3,0,0,1
Anowarul Islam ,THA,2019,2019,4,4,3,3,3,0,0,2
Anser Mehmood ,SUI,2021,2022,7,7,3,3,3,0,0,1
Anwar Arudin ,MAS,2019,2021,21,20,3,3,3,0,0,1
Asad Shafiq ,Pakistan,2010,2012,10,10,3,3,3,0,0,1
Asif Khan ,United Arab Emirates,2023,2024,32,32,3,3,3,0,0,1
NJ Astle ,New Zealand,2005,2006,4,4,3,3,3,0,0,2
TD Astle ,New Zealand,2016,2021,5,5,3,3,3,0,0,1
Avi Dixit ,SGP,2019,2024,14,14,3,3,3,0,0,1
G Axtell ,BHR,2022,2022,2,2,3,3,3,0,0,2
Azam Khalil ,SWE,2022,2022,9,9,3,3,3,0,0,2
Azhar Andani ,PORT,2021,2024,15,15,3,3,3,0,0,1
Aziz Sualley ,GHA,2021,2024,13,13,3,3,3,0,0,2
OEG Baartman ,South Africa,2024,2024,10,10,3,3,3,0,0,2
Babar Ali ,BHR,2019,2019,3,3,3,3,3,0,0,1
DS Bajwa ,Canada,2023,2024,12,12,3,3,3,0,0,1
Bakhtiar Tahiri ,BUL,2020,2022,14,13,3,3,3,0,0,1
J Baleicikoibia ,Fiji,2022,2022,6,6,3,3,3,0,0,2
AR Balla ,CAM,2021,2024,16,16,3,3,3,0,0,1
OGL Bascome ,BER,2019,2021,17,17,3,3,3,0,0,1
JW Batinibulu ,Fiji,2022,2023,6,6,3,3,3,0,0,2
Baz Aybui ,SWE,2021,2022,10,10,3,3,3,0,0,1
C Bisson ,JER,2019,2019,14,14,3,3,3,0,0,1
TA Blundell ,New Zealand,2017,2024,9,9,3,3,2,1,0,1
S Bogdos ,GRC,2022,2022,4,4,3,2,0,2,1,2
DL Brangman ,BER,2019,2023,16,16,3,3,3,0,0,1
DG Brownlie ,New Zealand,2010,2014,5,5,3,3,3,0,0,1
DE Burgess ,Samoa,2019,2024,9,9,3,3,3,0,0,1
IG Butler ,New Zealand,2009,2013,19,19,3,3,3,0,0,1
P Cabebula ,Fiji,2022,2023,10,10,3,3,3,0,0,1
J Campbell ,Zimbabwe,2024,2024,9,9,3,3,3,0,0,1
C Carter ,Hong Kong,2015,2017,10,10,3,2,0,2,1,1
RD Chahar ,India,2019,2021,6,6,3,3,3,0,0,2
ARA Chambers ,PORT,2021,2024,17,17,3,3,3,0,0,1
Charles Trott ,BER,2023,2023,5,5,3,3,3,0,0,1
Chaudhary Akram ,NOR,2023,2024,4,4,3,3,3,0,0,2
M Cohen ,ISR,2022,2022,3,3,3,1,1,0,2,2
NG Collins ,FIN,2019,2023,24,24,3,3,3,0,0,1
PC Connell ,Ireland,2008,2010,9,8,3,3,3,0,0,1
CJ Dala ,South Africa,2018,2021,10,10,3,3,3,0,0,1
SM Davies ,England,2009,2011,5,5,3,2,0,2,1,2
CD de Lange ,Scotland,2015,2017,8,7,3,3,3,0,0,1
CJ Delany ,GIBR,2019,2021,13,13,3,3,3,0,0,1
P Dhiman ,ESP,2022,2022,4,4,3,3,3,0,0,1
Dipanjan Dey ,SWE,2021,2021,6,6,3,3,3,0,0,1
DT Doram ,NED,2024,2024,6,6,3,3,3,0,0,1
J Dzulfikar ,INA,2024,2024,7,7,3,3,3,0,0,2
Elan Talker ,ISR,2022,2024,8,8,3,3,3,0,0,2
L Erdenebulgan ,MNG,2023,2024,15,15,3,3,3,0,0,2
H Fennell ,Arg,2019,2024,20,20,3,3,3,0,0,1
CRD Fernando ,Sri Lanka,2006,2016,18,18,3,3,3,0,0,1
Firas Hussain ,BUL,2024,2024,7,7,3,3,3,0,0,1
JD Freyone ,GIBR,2019,2023,15,15,3,3,3,0,0,2
LM Gabriel ,LES,2022,2024,17,17,3,3,3,0,0,2
M Gherasim ,ROM,2020,2022,12,12,3,3,3,0,0,2
MK Gnanasekaram ,SUI,2023,2023,7,7,3,3,3,0,0,1
LF Goncalves ,BRA,2019,2019,3,3,3,1,0,1,2,2
A Gorawara ,Hong Kong,2023,2024,4,4,3,3,1,2,0,1
JOA Gordon ,Canada,2013,2024,17,16,3,3,3,0,0,1
K Gore ,United States of America,2019,2021,8,8,3,3,3,0,0,1
H Gori ,CZK-R,2019,2020,11,11,3,3,3,0,0,1
PB Gouge ,JER,2023,2024,4,4,3,2,2,0,1,2
Z Groenewald ,Namibia,2019,2019,10,10,3,3,3,0,0,1
Gurdeep Singh ,Kenya,2021,2024,11,10,3,3,3,0,0,2
Habib Ahmadzai ,Aut,2019,2022,10,10,3,3,3,0,0,1
Hamid Hassan ,Afghanistan,2010,2021,25,25,3,3,3,0,0,1
Hamid Mahmood ,SWE,2022,2024,13,13,3,3,3,0,0,2
GM Hamilton ,Scotland,2007,2010,12,11,3,3,3,0,0,2
Hamza Dar ,ESP,2019,2024,28,28,3,3,3,0,0,1
F Hand ,Ireland,2022,2024,13,13,3,3,3,0,0,1
Haris Sohail ,Pakistan,2013,2019,14,14,3,3,3,0,0,2
E Haven ,Bhm,2021,2022,8,8,3,2,1,1,1,2
MJ Henry ,New Zealand,2014,2024,18,17,3,3,3,0,0,1
FFJ Heo ,INA,2024,2024,5,5,3,3,3,0,0,2
P Hingorani ,ROM,2023,2024,8,8,3,3,3,0,0,2
JR Hopes ,Australia,2005,2010,12,12,3,3,3,0,0,1
S Houghton ,CRT,2024,2024,5,5,3,3,1,2,0,1
Ibrarul Haq ,KSA,2019,2019,5,5,3,3,3,0,0,3
Iftekar Jaman ,CYP,2021,2022,5,5,3,3,3,0,0,2
Imran Farhat ,Pakistan,2010,2011,7,7,3,3,3,0,0,1
Imran Khan (1) ,Pakistan,2015,2015,3,3,3,3,3,0,0,2
Inam-ul-Haq ,QAT,2019,2019,11,11,3,3,3,0,0,1
MM Iqbal ,Scotland,2012,2013,6,6,3,3,3,0,0,1
JM Iradukunda ,RWN,2023,2023,3,3,3,3,3,0,0,3
AE Isesele ,NGA,2022,2023,13,13,3,3,3,0,0,2
Ismaeel Zia ,SWE,2022,2022,8,8,3,1,1,0,2,2
Ismaila Tamba ,GMB,2022,2024,12,12,3,3,3,0,0,2
Ismail Ali ,MDV,2023,2024,18,18,3,3,3,0,0,1
S Iturbe ,Arg,2023,2024,2,2,3,3,0,3,0,2
Izatullah Dawlatzai (AFG/GER),NA,2012,2020,16,16,3,3,3,0,0,2
E Jabarkhel ,LUX,2023,2023,10,10,3,3,3,0,0,2
ZR Jabeneke ,TAN,2021,2024,7,7,3,3,3,0,0,2
