match_id,balls_per_over,team1,team2,gender,season,date,event,match_number,venue,city,toss_winner,toss_decision,player_of_match,umpire1,umpire2,reserve_umpire,tv_umpire,match_referee,winner,winner_runs,winner_wickets,winner_innings,outcome,method
1144155,6,South Africa,Pakistan,male,2018/19,2019/01/11,Pakistan tour of South Africa,3,The Wanderers Stadium,Johannesburg,South Africa,bat,Q de Kock,JS Wilson,S Ravi,AT Holdstock,BNJ Oxenford,DC Boon,South Africa,107,NA,NA,NA,NA
1144164,6,South Africa,Sri Lanka,male,2018/19,2019/02/13,Sri Lanka tour of South Africa,1,Kingsmead,Durban,Sri Lanka,field,MDKJ Perera,RA Kettleborough,Aleem Dar,AT Holdstock,IJ Gould,RB Richardson,Sri Lanka,NA,1,NA,NA,NA
1144165,6,South Africa,Sri Lanka,male,2018/19,2019/02/21,Sri Lanka tour of South Africa,2,St George's Park,Port Elizabeth,South Africa,bat,BKG Mendis,Aleem Dar,IJ Gould,S George,RA Kettleborough,RB Richardson,Sri Lanka,NA,8,NA,NA,NA
1144995,6,Australia,India,male,2018/19,2018/12/26,India tour of Australia,3,Melbourne Cricket Ground,Melbourne,India,bat,JJ Bumrah,IJ Gould,M Erasmus,P Wilson,RA Kettleborough,AJ Pycroft,India,137,NA,NA,NA,NA
1144996,6,Australia,India,male,2018/19,2019/01/03,India tour of Australia,4,Sydney Cricket Ground,Sydney,India,bat,CA Pujara,RA Kettleborough,IJ Gould,SD Fry,M Erasmus,AJ Pycroft,NA,NA,NA,NA,draw,NA
1145001,6,Australia,Sri Lanka,male,2018/19,2019/02/01,Sri Lanka tour of Australia,2,Manuka Oval,Canberra,Australia,bat,MA Starc,MA Gough,RK Illingworth,SJ Nogajski,M Erasmus,J Srinath,Australia,366,NA,NA,NA,NA
1153839,6,New Zealand,Sri Lanka,male,2018/19,2018/12/26,Sri Lanka tour of New Zealand,2,Hagley Oval,Christchurch,Sri Lanka,field,TG Southee,MA Gough,RK Illingworth,WR Knights,RJ Tucker,RB Richardson,New Zealand,423,NA,NA,NA,NA
1158062,6,West Indies,England,male,2018/19,2019/01/23,England tour of West Indies,1,"Kensington Oval, Barbados",Bridgetown,West Indies,bat,JO Holder,RJ Tucker,CB Gaffaney,JS Wilson,HDPK Dharmasena,JJ Crowe,West Indies,381,NA,NA,NA,NA
1158063,6,West Indies,England,male,2018/19,2019/01/31,England tour of West Indies,2,"Sir Vivian Richards Stadium, Antigua",North Sound,West Indies,field,KAJ Roach,HDPK Dharmasena,CB Gaffaney,JS Wilson,RJ Tucker,JJ Crowe,West Indies,NA,10,NA,NA,NA
1158064,6,West Indies,England,male,2018/19,2019/02/09,England tour of West Indies,3,"Daren Sammy National Cricket Stadium, St Lucia",Gros Islet,West Indies,field,MA Wood,RJ Tucker,HDPK Dharmasena,GO Brathwaite,CB Gaffaney,JJ Crowe,England,232,NA,NA,NA,NA
1072308,6,Australia,England,male,2017/18,2017/12/26,England tour of Australia and New Zealand,4,Melbourne Cricket Ground,NA,Australia,bat,AN Cook,HDPK Dharmasena,S Ravi,SJ Nogajski,JS Wilson,RS Madugalle,NA,NA,NA,NA,draw,NA
1072309,6,England,Australia,male,2017/18,2018/01/04,England tour of Australia and New Zealand,5,Sydney Cricket Ground,NA,England,bat,PJ Cummins,JS Wilson,HDPK Dharmasena,GA Abood,S Ravi,RS Madugalle,Australia,123,NA,1,NA,NA
1075982,6,Australia,South Africa,male,2017/18,2018/03/01,Australia tour of South Africa,1,Kingsmead,Durban,Australia,bat,MA Starc,HDPK Dharmasena,S Ravi,A Paleker,CB Gaffaney,JJ Crowe,Australia,118,NA,NA,NA,NA
1075984,6,South Africa,Australia,male,2017/18,2018/03/22,Australia tour of South Africa,3,Newlands,Cape Town,South Africa,bat,M Morkel,RK Illingworth,NJ Llong,A Paleker,IJ Gould,AJ Pycroft,South Africa,322,NA,NA,NA,NA
1075985,6,South Africa,Australia,male,2017/18,2018/03/30,Australia tour of South Africa,4,The Wanderers Stadium,Johannesburg,South Africa,bat,VD Philander,IJ Gould,NJ Llong,BP Jele,RK Illingworth,AJ Pycroft,South Africa,492,NA,NA,NA,NA
1115780,6,England,New Zealand,male,2017/18,2018/03/22,England tour of Australia and New Zealand,1,Eden Park,Auckland,New Zealand,field,TA Boult,BNJ Oxenford,PR Reiffel,WR Knights,M Erasmus,RB Richardson,New Zealand,49,NA,1,NA,NA
1115781,6,England,New Zealand,male,2017/18,2018/03/30,England tour of Australia and New Zealand,2,Hagley Oval,Christchurch,New Zealand,field,TG Southee,BNJ Oxenford,M Erasmus,SB Haig,PR Reiffel,RB Richardson,NA,NA,NA,NA,draw,NA
1119535,6,England,Pakistan,male,2018,2018/05/24,"Pakistan tour of Ireland, England and Scotland",1,Lord's,London,England,bat,Mohammad Abbas,RJ Tucker,PR Reiffel,RJ Bailey,BNJ Oxenford,JJ Crowe,Pakistan,NA,9,NA,NA,NA
1119536,6,Pakistan,England,male,2018,2018/06/01,"Pakistan tour of Ireland, England and Scotland",2,Headingley,Leeds,Pakistan,bat,JC Buttler,RJ Tucker,BNJ Oxenford,MA Gough,PR Reiffel,JJ Crowe,England,55,NA,1,NA,NA
1119549,6,England,India,male,2018,2018/08/01,India tour of Ireland and England,1,Edgbaston,Birmingham,England,bat,SM Curran,Aleem Dar,CB Gaffaney,RT Robinson,M Erasmus,JJ Crowe,England,31,NA,NA,NA,NA
1119550,6,India,England,male,2018,2018/08/09,India tour of Ireland and England,2,Lord's,London,England,field,CR Woakes,Aleem Dar,M Erasmus,AG Wharf,CB Gaffaney,JJ Crowe,England,159,NA,1,NA,NA
1119551,6,India,England,male,2018,2018/08/18,India tour of Ireland and England,3,Trent Bridge,Nottingham,England,field,V Kohli,CB Gaffaney,M Erasmus,RJ Bailey,Aleem Dar,JJ Crowe,India,203,NA,NA,NA,NA
1119552,6,England,India,male,2018,2018/08/30,India tour of Ireland and England,4,The Rose Bowl,Southampton,England,bat,MM Ali,BNJ Oxenford,HDPK Dharmasena,AG Wharf,JS Wilson,AJ Pycroft,England,60,NA,NA,NA,NA
1119553,6,England,India,male,2018,2018/09/07,India tour of Ireland and England,5,Kennington Oval,London,England,bat,AN Cook,JS Wilson,HDPK Dharmasena,RT Robinson,BNJ Oxenford,AJ Pycroft,England,118,NA,NA,NA,NA
1122276,6,South Africa,India,male,2017/18,2018/01/05,India tour of South Africa,1,Newlands,Cape Town,South Africa,bat,VD Philander,RA Kettleborough,MA Gough,BP Jele,PR Reiffel,BC Broad,South Africa,72,NA,NA,NA,NA
1122277,6,South Africa,India,male,2017/18,2018/01/13,India tour of South Africa,2,SuperSport Park,Centurion,South Africa,bat,L Ngidi,MA Gough,PR Reiffel,A Paleker,RA Kettleborough,BC Broad,South Africa,135,NA,NA,NA,NA
1122278,6,India,South Africa,male,2017/18,2018/01/24,India tour of South Africa,3,The Wanderers Stadium,Johannesburg,India,bat,B Kumar,Aleem Dar,IJ Gould,AT Holdstock,MA Gough,AJ Pycroft,India,63,NA,NA,NA,NA
1135149,6,West Indies,Sri Lanka,male,2018,2018/06/06,Sri Lanka tour of West Indies,1,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,bat,SO Dowrich,RA Kettleborough,Aleem Dar,N Duguid,IJ Gould,J Srinath,West Indies,226,NA,NA,NA,NA
1144994,6,Australia,India,male,2018/19,2018/12/14,India tour of Australia,2,Perth Stadium,NA,Australia,bat,NM Lyon,HDPK Dharmasena,CB Gaffaney,SJ Nogajski,NJ Llong,RS Madugalle,Australia,146,NA,NA,NA,NA
1157381,6,New Zealand,Pakistan,male,2018/19,2018/11/16,New Zealand tour of United Arab Emirates,1,Sheikh Zayed Stadium,Abu Dhabi,New Zealand,bat,AY Patel,BNJ Oxenford,IJ Gould,Shozab Raza,PR Reiffel,J Srinath,New Zealand,4,NA,NA,NA,NA
1157382,6,Pakistan,New Zealand,male,2018/19,2018/11/24,New Zealand tour of United Arab Emirates,2,Dubai International Cricket Stadium,NA,Pakistan,bat,Yasir Shah,BNJ Oxenford,PR Reiffel,Shozab Raza,IJ Gould,J Srinath,Pakistan,16,NA,1,NA,NA
1157383,6,New Zealand,Pakistan,male,2018/19,2018/12/03,New Zealand tour of United Arab Emirates,3,Sheikh Zayed Stadium,Abu Dhabi,New Zealand,bat,KS Williamson,IJ Gould,PR Reiffel,Ahsan Raza,BNJ Oxenford,J Srinath,New Zealand,123,NA,NA,NA,NA
1157752,6,India,West Indies,male,2018/19,2018/10/04,West Indies tour of India,1,Saurashtra Cricket Association Stadium,Rajkot,India,bat,PP Shaw,IJ Gould,NJ Llong,AK Chaudhary,BNJ Oxenford,BC Broad,India,272,NA,1,NA,NA
1157753,6,West Indies,India,male,2018/19,2018/10/12,West Indies tour of India,2,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,West Indies,bat,UT Yadav,BNJ Oxenford,IJ Gould,Nitin Menon,NJ Llong,BC Broad,India,NA,10,NA,NA,NA
1075983,6,Australia,South Africa,male,2017/18,2018/03/09,Australia tour of South Africa,2,St George's Park,Port Elizabeth,Australia,bat,K Rabada,HDPK Dharmasena,CB Gaffaney,BP Jele,S Ravi,JJ Crowe,South Africa,NA,6,NA,NA,NA
1130744,6,Bangladesh,Sri Lanka,male,2017/18,2018/01/31,Sri Lanka tour of Bangladesh,1,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,bat,Mominul Haque,RJ Tucker,M Erasmus,Sharfuddoula,JS Wilson,DC Boon,NA,NA,NA,NA,draw,NA
1130745,6,Sri Lanka,Bangladesh,male,2017/18,2018/02/08,Sri Lanka tour of Bangladesh,2,"Shere Bangla National Stadium, Mirpur",Dhaka,Sri Lanka,bat,ARS Silva,RJ Tucker,JS Wilson,Anisur Rahman,M Erasmus,DC Boon,Sri Lanka,215,NA,NA,NA,NA
1135150,6,Sri Lanka,West Indies,male,2018,2018/06/14,Sri Lanka tour of West Indies,2,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,Sri Lanka,bat,ST Gabriel,Aleem Dar,IJ Gould,LS Reifer,RA Kettleborough,J Srinath,NA,NA,NA,NA,draw,NA
1135151,6,West Indies,Sri Lanka,male,2018,2018/06/23,Sri Lanka tour of West Indies,3,"Kensington Oval, Bridgetown",Barbados,West Indies,bat,JO Holder,RA Kettleborough,IJ Gould,GO Brathwaite,Aleem Dar,J Srinath,Sri Lanka,NA,4,NA,NA,NA
1140385,6,England,Sri Lanka,male,2018/19,2018/11/06,England tour of Sri Lanka,1,Galle International Stadium,NA,England,bat,BT Foakes,CB Gaffaney,M Erasmus,RSA Palliyaguruge,S Ravi,AJ Pycroft,England,211,NA,NA,NA,NA
1140386,6,England,Sri Lanka,male,2018/19,2018/11/14,England tour of Sri Lanka,2,Pallekele International Cricket Stadium,NA,England,bat,JE Root,M Erasmus,S Ravi,REJ Martinesz,CB Gaffaney,AJ Pycroft,England,57,NA,NA,NA,NA
1140387,6,England,Sri Lanka,male,2018/19,2018/11/23,England tour of Sri Lanka,3,Sinhalese Sports Club Ground,Colombo,England,bat,JM Bairstow,CB Gaffaney,S Ravi,RR Wimalasiri,M Erasmus,AJ Pycroft,England,42,NA,NA,NA,NA
1142582,6,Sri Lanka,South Africa,male,2018,2018/07/20,South Africa tour of Sri Lanka,2,Sinhalese Sports Club Ground,Colombo,Sri Lanka,bat,FDM Karunaratne,RJ Tucker,NJ Llong,LE Hannibal,PR Reiffel,RB Richardson,Sri Lanka,199,NA,NA,NA,NA
1144993,6,India,Australia,male,2018/19,2018/12/06,India tour of Australia,1,Adelaide Oval,NA,India,bat,CA Pujara,HDPK Dharmasena,NJ Llong,GA Abood,CB Gaffaney,RS Madugalle,India,31,NA,NA,NA,NA
1146718,6,West Indies,Bangladesh,male,2018,2018/07/12,Bangladesh tour of West Indies and United States of America,2,"Sabina Park, Kingston",Jamaica,Bangladesh,field,JO Holder,RK Illingworth,S Ravi,GO Brathwaite,RA Kettleborough,BC Broad,West Indies,166,NA,NA,NA,NA
1153311,6,Bangladesh,West Indies,male,2018/19,2018/11/22,West Indies tour of Bangladesh,1,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,bat,Mominul Haque,Aleem Dar,RK Illingworth,Masudur Rahman,RSA Palliyaguruge,DC Boon,Bangladesh,64,NA,NA,NA,NA
1153312,6,Bangladesh,West Indies,male,2018/19,2018/11/30,West Indies tour of Bangladesh,2,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,Mehedi Hasan Miraz,Aleem Dar,RSA Palliyaguruge,Sharfuddoula,RK Illingworth,AJ Pycroft,Bangladesh,184,NA,1,NA,NA
1153639,6,Zimbabwe,Bangladesh,male,2018/19,2018/11/03,Zimbabwe tour of Bangladesh,1,Sylhet International Cricket Stadium,NA,Zimbabwe,bat,SC Williams,RA Kettleborough,RJ Tucker,Masudur Rahman,HDPK Dharmasena,RS Madugalle,Zimbabwe,151,NA,NA,NA,NA
1153640,6,Bangladesh,Zimbabwe,male,2018/19,2018/11/11,Zimbabwe tour of Bangladesh,2,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,Mushfiqur Rahim,RA Kettleborough,HDPK Dharmasena,Masudur Rahman,RJ Tucker,RS Madugalle,Bangladesh,218,NA,NA,NA,NA
1157370,6,Pakistan,Australia,male,2018/19,2018/10/07,Australia tour of United Arab Emirates,1,Dubai International Cricket Stadium,NA,Pakistan,bat,UT Khawaja,RA Kettleborough,RK Illingworth,Shozab Raza,S Ravi,RS Madugalle,NA,NA,NA,NA,draw,NA
1225247,6,England,West Indies,male,2020,2020/07/08,West Indies tour of England,1,The Rose Bowl,Southampton,England,bat,ST Gabriel,RA Kettleborough,RK Illingworth,AG Wharf,MA Gough,BC Broad,West Indies,NA,4,NA,NA,NA
1225248,6,England,West Indies,male,2020,2020/07/16,West Indies tour of England,2,Old Trafford,Manchester,West Indies,field,BA Stokes,MA Gough,RK Illingworth,AG Wharf,RA Kettleborough,BC Broad,England,113,NA,NA,NA,NA
1225249,6,England,West Indies,male,2020,2020/07/24,West Indies tour of England,3,Old Trafford,Manchester,West Indies,field,SCJ Broad,RA Kettleborough,MA Gough,DJ Millns,RK Illingworth,BC Broad,England,269,NA,NA,NA,NA
1031439,6,South Africa,England,male,2017,2017/07/14,South Africa tour of England,2,Trent Bridge,Nottingham,South Africa,bat,VD Philander,SD Fry,PR Reiffel,AG Wharf,S Ravi,JJ Crowe,South Africa,340,NA,NA,NA,NA
1031443,6,England,South Africa,male,2017,2017/08/04,South Africa tour of England,4,Old Trafford,Manchester,England,bat,MM Ali,Aleem Dar,HDPK Dharmasena,DJ Millns,JS Wilson,RS Madugalle,England,177,NA,NA,NA,NA
1031659,6,England,West Indies,male,2017,2017/08/17,West Indies tour of England,1,Edgbaston,Birmingham,England,bat,AN Cook,M Erasmus,S Ravi,MA Gough,CB Gaffaney,DC Boon,England,209,NA,1,NA,NA
1104483,6,Zimbabwe,Sri Lanka,male,2017,2017/07/14,Zimbabwe tour of Sri Lanka,NA,"R.Premadasa Stadium, Khettarama",Colombo,Zimbabwe,bat,DAS Gunaratne,IJ Gould,NJ Llong,REJ Martinesz,C Shamshuddin,BC Broad,Sri Lanka,NA,4,NA,NA,NA
1109602,6,India,Sri Lanka,male,2017,2017/07/26,India tour of Sri Lanka,1,Galle International Stadium,NA,India,bat,S Dhawan,BNJ Oxenford,RK Illingworth,REJ Martinesz,RJ Tucker,RB Richardson,India,304,NA,NA,NA,NA
1031441,6,England,South Africa,male,2017,2017/07/27,South Africa tour of England,3,Kennington Oval,London,England,bat,BA Stokes,JS Wilson,Aleem Dar,NA Mallender,HDPK Dharmasena,RS Madugalle,England,239,NA,NA,NA,NA
1109603,6,India,Sri Lanka,male,2017,2017/08/03,India tour of Sri Lanka,2,Sinhalese Sports Club Ground,Colombo,India,bat,RA Jadeja,RJ Tucker,BNJ Oxenford,RSA Palliyaguruge,RK Illingworth,RB Richardson,India,53,NA,1,NA,NA
1109604,6,India,Sri Lanka,male,2017,2017/08/12,India tour of Sri Lanka,3,Pallekele International Cricket Stadium,NA,India,bat,HH Pandya,RJ Tucker,RK Illingworth,RR Wimalasiri,BNJ Oxenford,RB Richardson,India,171,NA,1,NA,NA
1031661,6,England,West Indies,male,2017,2017/08/25,West Indies tour of England,2,Headingley,Leeds,England,bat,SD Hope,CB Gaffaney,S Ravi,NGB Cook,M Erasmus,DC Boon,West Indies,NA,5,NA,NA,NA
1031663,6,West Indies,England,male,2017,2017/09/07,West Indies tour of England,3,Lord's,London,West Indies,bat,BA Stokes,CB Gaffaney,M Erasmus,RT Robinson,S Ravi,DC Boon,England,NA,9,NA,NA,NA
1072305,6,England,Australia,male,2017/18,2017/11/23,England tour of Australia and New Zealand,1,"Brisbane Cricket Ground, Woolloongabba",Brisbane,England,bat,SPD Smith,Aleem Dar,M Erasmus,P Wilson,CB Gaffaney,RB Richardson,Australia,NA,10,NA,NA,NA
1072306,6,Australia,England,male,2017/18,2017/12/02,England tour of Australia and New Zealand,2,Adelaide Oval,NA,England,field,SE Marsh,Aleem Dar,CB Gaffaney,SJ Nogajski,M Erasmus,RB Richardson,Australia,120,NA,NA,NA,NA
1072307,6,England,Australia,male,2017/18,2017/12/14,England tour of Australia and New Zealand,3,W.A.C.A. Ground,Perth,England,bat,SPD Smith,CB Gaffaney,M Erasmus,P Wilson,Aleem Dar,RB Richardson,Australia,41,NA,1,NA,NA
1075502,6,South Africa,Bangladesh,male,2017/18,2017/09/28,Bangladesh tour of South Africa,1,Senwes Park,Potchefstroom,Bangladesh,field,D Elgar,BNJ Oxenford,CB Gaffaney,S George,HDPK Dharmasena,RS Madugalle,South Africa,333,NA,NA,NA,NA
1075503,6,South Africa,Bangladesh,male,2017/18,2017/10/06,Bangladesh tour of South Africa,2,Mangaung Oval,Bloemfontein,Bangladesh,field,K Rabada,BNJ Oxenford,HDPK Dharmasena,AT Holdstock,CB Gaffaney,RS Madugalle,South Africa,254,NA,1,NA,NA
1104284,6,Bangladesh,Australia,male,2017,2017/08/27,Australia tour of Bangladesh,1,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,Shakib Al Hasan,Aleem Dar,NJ Llong,Anisur Rahman,IJ Gould,JJ Crowe,Bangladesh,20,NA,NA,NA,NA
1104285,6,Bangladesh,Australia,male,2017,2017/09/04,Australia tour of Bangladesh,2,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,bat,NM Lyon,IJ Gould,NJ Llong,Sharfuddoula,Aleem Dar,JJ Crowe,Australia,NA,7,NA,NA,NA
1115793,6,West Indies,New Zealand,male,2017/18,2017/12/01,West Indies tour of New Zealand,1,Basin Reserve,Wellington,New Zealand,field,N Wagner,RJ Tucker,IJ Gould,WR Knights,BNJ Oxenford,BC Broad,New Zealand,67,NA,1,NA,NA
1115794,6,New Zealand,West Indies,male,2017/18,2017/12/09,West Indies tour of New Zealand,2,Seddon Park,Hamilton,West Indies,field,LRPL Taylor,RJ Tucker,BNJ Oxenford,CM Brown,IJ Gould,BC Broad,New Zealand,240,NA,NA,NA,NA
1120284,6,Sri Lanka,Pakistan,male,2017/18,2017/09/28,Sri Lanka tour of United Arab Emirates and Pakistan,1,Sheikh Zayed Stadium,Abu Dhabi,Sri Lanka,bat,HMRKB Herath,RA Kettleborough,NJ Llong,IJ Dixon,Ahsan Raza,AJ Pycroft,Sri Lanka,21,NA,NA,NA,NA
1122723,6,India,Sri Lanka,male,2017/18,2017/11/16,Sri Lanka tour of India,1,Eden Gardens,Kolkata,Sri Lanka,field,B Kumar,RA Kettleborough,JS Wilson,Soumen Singh,AK Chaudhary,DC Boon,NA,NA,NA,NA,draw,NA
1122724,6,Sri Lanka,India,male,2017/18,2017/11/24,Sri Lanka tour of India,2,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Sri Lanka,bat,V Kohli,JS Wilson,RA Kettleborough,C Shamshuddin,NJ Llong,DC Boon,India,239,NA,1,NA,NA
1122725,6,India,Sri Lanka,male,2017/18,2017/12/02,Sri Lanka tour of India,3,Arun Jaitley Stadium,Delhi,India,bat,V Kohli,NJ Llong,JS Wilson,CK Nandan,AK Chaudhary,DC Boon,NA,NA,NA,NA,draw,NA
1122886,6,West Indies,Zimbabwe,male,2017/18,2017/10/21,West Indies tour of Zimbabwe,1,Queens Sports Club,Bulawayo,West Indies,bat,D Bishoo,PR Reiffel,HDPK Dharmasena,L Rusere,SD Fry,J Srinath,West Indies,117,NA,NA,NA,NA
1198241,6,Pakistan,England,male,2020,2020/08/05,Pakistan tour of England,1,Old Trafford,Manchester,Pakistan,bat,CR Woakes,RK Illingworth,RA Kettleborough,SJ O'Shaughnessy,MA Gough,BC Broad,England,NA,3,NA,NA,NA
1198242,6,Pakistan,England,male,2020,2020/08/13,Pakistan tour of England,2,The Rose Bowl,Southampton,Pakistan,bat,Mohammad Rizwan,MA Gough,RA Kettleborough,MJ Saggers,RK Illingworth,BC Broad,NA,NA,NA,NA,draw,NA
1198243,6,England,Pakistan,male,2020,2020/08/21,Pakistan tour of England,3,The Rose Bowl,Southampton,England,bat,Z Crawley,RK Illingworth,MA Gough,M Burns,RA Kettleborough,BC Broad,NA,NA,NA,NA,draw,NA
249216,6,South Africa,India,male,2006/07,2006/12/26,India tour of South Africa,2,Kingsmead,Durban,South Africa,bat,M Ntini,Asad Rauf,MR Benson,M Erasmus,IL Howell,RS Mahanama,South Africa,174,NA,NA,NA,NA
249217,6,India,South Africa,male,2006/07,2007/01/02,India tour of South Africa,3,Newlands,Cape Town,India,bat,GC Smith,DJ Harper,Asad Rauf,MW Brown,M Erasmus,RS Mahanama,South Africa,NA,5,NA,NA,NA
249225,6,England,Australia,male,2006/07,2006/12/26,England tour of Australia,4,Melbourne Cricket Ground,NA,England,bat,SK Warne,RE Koertzen,Aleem Dar,PR Reiffel,RL Parry,RS Madugalle,Australia,99,NA,1,NA,NA
249226,6,England,Australia,male,2006/07,2007/01/02,England tour of Australia,5,Sydney Cricket Ground,NA,England,bat,SR Clark,Aleem Dar,BF Bowden,RJ Tucker,PD Parker,RS Madugalle,Australia,NA,10,NA,NA,NA
250666,6,South Africa,Pakistan,male,2006/07,2007/01/19,Pakistan tour of South Africa,2,St George's Park,Port Elizabeth,South Africa,bat,Inzamam-ul-Haq,BR Doctrove,PD Parker,BG Jerling,RE Koertzen,BC Broad,Pakistan,NA,5,NA,NA,NA
250667,6,Pakistan,South Africa,male,2006/07,2007/01/26,Pakistan tour of South Africa,3,Newlands,Cape Town,South Africa,field,JH Kallis,SA Bucknor,PD Parker,MW Brown,M Erasmus,BC Broad,South Africa,NA,5,NA,NA,NA
258459,6,England,West Indies,male,2007,2007/05/17,West Indies tour of England and Ireland,1,Lord's,London,West Indies,field,AN Cook,RE Koertzen,Asad Rauf,RA Kettleborough,NJ Llong,AG Hurst,NA,NA,NA,NA,draw,NA
258460,6,England,West Indies,male,2007,2007/05/25,West Indies tour of England and Ireland,2,Headingley,Leeds,England,bat,KP Pietersen,RE Koertzen,Asad Rauf,RK Illingworth,IJ Gould,AG Hurst,England,283,NA,1,NA,NA
258461,6,England,West Indies,male,2007,2007/06/07,West Indies tour of England and Ireland,3,Old Trafford,Manchester,England,bat,MS Panesar,Aleem Dar,BF Bowden,RJ Bailey,PJ Hartley,AG Hurst,England,60,NA,NA,NA,NA
258462,6,West Indies,England,male,2007,2007/06/15,West Indies tour of England and Ireland,4,Riverside Ground,Chester-le-Street,England,field,S Chanderpaul,Aleem Dar,BF Bowden,TE Jesty,NJ Llong,AG Hurst,England,NA,7,NA,NA,NA
258468,6,England,India,male,2007,2007/07/19,"India tour of Ireland, England and Scotland",1,Lord's,London,England,bat,KP Pietersen,SJA Taufel,SA Bucknor,NGC Cowley,IJ Gould,RS Madugalle,NA,NA,NA,NA,draw,NA
258469,6,England,India,male,2007,2007/07/27,"India tour of Ireland, England and Scotland",2,Trent Bridge,Nottingham,India,field,Z Khan,IL Howell,SJA Taufel,NA Mallender,NJ Llong,RS Madugalle,India,NA,7,NA,NA,NA
258470,6,India,England,male,2007,2007/08/09,"India tour of Ireland, England and Scotland",3,Kennington Oval,London,India,bat,A Kumble,IL Howell,SA Bucknor,JW Lloyds,PJ Hartley,RS Madugalle,NA,NA,NA,NA,draw,NA
282691,6,India,Bangladesh,male,2007,2007/05/18,India tour of Bangladesh,1,Zahur Ahmed Chowdhury Stadium,Chattogram,India,bat,Mashrafe Mortaza,BR Doctrove,DJ Harper,Manzur Rahman,Nadir Shah,RS Mahanama,NA,NA,NA,NA,draw,NA
282692,6,India,Bangladesh,male,2007,2007/05/25,India tour of Bangladesh,2,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,field,Z Khan,BR Doctrove,DJ Harper,Manzur Rahman,Nadir Shah,RS Mahanama,India,239,NA,1,NA,NA
291222,6,Sri Lanka,England,male,2007/08,2007/12/01,England tour of Sri Lanka,1,Asgiriya Stadium,Kandy,Sri Lanka,bat,KC Sangakkara,Aleem Dar,Asad Rauf,ID Gunawardene,TH Wijewardene,JJ Crowe,Sri Lanka,88,NA,NA,NA,NA
291223,6,England,Sri Lanka,male,2007/08,2007/12/09,England tour of Sri Lanka,2,Sinhalese Sports Club Ground,Colombo,England,bat,DPMD Jayawardene,DJ Harper,Aleem Dar,RD Kottahachchi,MG Silva,JJ Crowe,NA,NA,NA,NA,draw,NA
291224,6,Sri Lanka,England,male,2007/08,2007/12/18,England tour of Sri Lanka,3,Galle International Stadium,NA,England,field,DPMD Jayawardene,DJ Harper,Asad Rauf,AG Dissanayake,EAR de Silva,JJ Crowe,NA,NA,NA,NA,draw,NA
291338,6,Australia,Sri Lanka,male,2007/08,2007/11/08,Sri Lanka tour of Australia,1,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Sri Lanka,field,B Lee,AL Hill,RE Koertzen,TP Laycock,PD Parker,MJ Procter,Australia,40,NA,1,NA,NA
291339,6,Australia,Sri Lanka,male,2007/08,2007/11/16,Sri Lanka tour of Australia,2,Bellerive Oval,Hobart,Australia,bat,B Lee,RE Koertzen,Aleem Dar,SG John,PD Parker,MJ Procter,Australia,96,NA,NA,NA,NA
291351,6,Australia,India,male,2007/08,2007/12/26,India tour of Australia,1,Melbourne Cricket Ground,NA,Australia,bat,ML Hayden,BF Bowden,MR Benson,JD Ward,SJ Davis,MJ Procter,Australia,337,NA,NA,NA,NA
293478,6,Bangladesh,Sri Lanka,male,2007,2007/06/25,Bangladesh tour of Sri Lanka,1,Sinhalese Sports Club Ground,Colombo,Sri Lanka,field,M Muralitharan,SL Shastri,Asad Rauf,REJ Martinesz,TH Wijewardene,JJ Crowe,Sri Lanka,234,NA,1,NA,NA
293479,6,Bangladesh,Sri Lanka,male,2007,2007/07/03,Bangladesh tour of Sri Lanka,2,P Sara Oval,Colombo,Sri Lanka,field,KC Sangakkara,RE Koertzen,Asad Rauf,TH Wijewardene,EAR de Silva,JJ Crowe,Sri Lanka,90,NA,1,NA,NA
293480,6,Bangladesh,Sri Lanka,male,2007,2007/07/11,Bangladesh tour of Sri Lanka,3,Asgiriya Stadium,Kandy,Sri Lanka,field,M Muralitharan,SL Shastri,RE Koertzen,MG Silva,REJ Martinesz,JJ Crowe,Sri Lanka,193,NA,1,NA,NA
297806,6,Pakistan,India,male,2007/08,2007/11/22,Pakistan tour of India,1,Arun Jaitley Stadium,Delhi,Pakistan,bat,A Kumble,BR Doctrove,SJA Taufel,HS Sekhon,SL Shastri,RS Madugalle,India,NA,6,NA,NA,NA
297807,6,India,Pakistan,male,2007/08,2007/11/30,Pakistan tour of India,2,Eden Gardens,Kolkata,India,bat,W Jaffer,BR Doctrove,RE Koertzen,NA,AM Saheba,RS Madugalle,NA,NA,NA,NA,draw,NA
